GA Size Parameters in 3 Dimensions, testing the quality of different settings of the population and number of generations.
3
Population Size
Number of Generations
Attained Fitness
1
GA with parameters
5, 5, 0.29679602820529705
5, 10, 0.2994781331112608
5, 15, 0.29851420609280466
5, 20, 0.2949527612752798
5, 25, 0.2982120127670674
5, 30, 0.301784152925118
5, 35, 0.2865616994289061
5, 40, 0.29577597222083973
5, 45, 0.3054183360486705
5, 50, 0.3024801330087292
5, 55, 0.293249266830066
5, 60, 0.3007369068596098
5, 65, 0.2954737148904759
5, 70, 0.30161420312968806
5, 75, 0.30673522054166014
5, 80, 0.2963667268357757
5, 85, 0.31626867129260466
5, 90, 0.2878558483264512
5, 95, 0.29912240370797616
5, 100, 0.30139810509927983
5, 105, 0.29539090948489805
5, 110, 0.28347582049564357
5, 115, 0.30574796867401655
5, 120, 0.29498877287687114
5, 125, 0.2981341238092218
5, 130, 0.30984693615852543
5, 135, 0.3109845091992368
5, 140, 0.2955783838830474
5, 145, 0.30033923881438873
5, 150, 0.2854439094243571
5, 155, 0.29362845887016087
5, 160, 0.2899567529274565
5, 165, 0.29115780878656855
5, 170, 0.2861657028784975
5, 175, 0.2893234011541224
5, 180, 0.2887753543583676
5, 185, 0.29918835635452223
5, 190, 0.29452713434532696
5, 195, 0.30247315767790295
5, 200, 0.2933481892596723
5, 205, 0.2916832672333759
5, 210, 0.29884401740764993
5, 215, 0.2784944407114138
5, 220, 0.29024536619066366
5, 225, 0.3088963687259497
5, 230, 0.3154799799817718
5, 235, 0.2879615714944278
5, 240, 0.30468727541776996
5, 245, 0.3021961733310794
5, 250, 0.2972574754587064
7, 5, 0.31122377835162396
7, 10, 0.2941899912762973
7, 15, 0.3081148900510743
7, 20, 0.32069183584302663
7, 25, 0.32574365859282106
7, 30, 0.340494036485648
7, 35, 0.32588706304629644
7, 40, 0.3117612010245729
7, 45, 0.31474098744388257
7, 50, 0.32469564629666925
7, 55, 0.30165706640264645
7, 60, 0.3427411434944305
7, 65, 0.3338619835193579
7, 70, 0.32309543434478755
7, 75, 0.33731144159618354
7, 80, 0.33410962586705056
7, 85, 0.3400808552202458
7, 90, 0.32897505421450157
7, 95, 0.3452895015954143
7, 100, 0.34602408920052563
7, 105, 0.34326421624980863
7, 110, 0.3261340953130275
7, 115, 0.3253906159589274
7, 120, 0.3357265019049454
7, 125, 0.3705223949833049
7, 130, 0.32700699806058164
7, 135, 0.33678455294782506
7, 140, 0.35265378611731446
7, 145, 0.34507988774838544
7, 150, 0.3338803384758325
7, 155, 0.3455163723437322
7, 160, 0.3565275376326301
7, 165, 0.3509177648824536
7, 170, 0.36500546455435046
7, 175, 0.3451537633433731
7, 180, 0.36890628058670294
7, 185, 0.3541641512647685
7, 190, 0.36122065117944857
7, 195, 0.34715324494677285
7, 200, 0.3545459950125466
7, 205, 0.3523794182415844
7, 210, 0.35721654524767976
7, 215, 0.3604033183885945
7, 220, 0.35542277585404614
7, 225, 0.3490138847163568
7, 230, 0.3707861187588424
7, 235, 0.3546808415889326
7, 240, 0.35462659348268066
7, 245, 0.3408060915752624
7, 250, 0.3790726000044702
9, 5, 0.30968396535919357
9, 10, 0.3102938519863205
9, 15, 0.3213817073948061
9, 20, 0.3510600727832772
9, 25, 0.3454319554655295
9, 30, 0.3214365949869777
9, 35, 0.3415144737944421
9, 40, 0.3222262179096126
9, 45, 0.33241637845161476
9, 50, 0.33442297806859844
9, 55, 0.32217865749727936
9, 60, 0.34514185684629617
9, 65, 0.3320583208019121
9, 70, 0.3415787201757646
9, 75, 0.3294842754956335
9, 80, 0.33017344117475056
9, 85, 0.33934933778881615
9, 90, 0.326917394065919
9, 95, 0.35148916720981815
9, 100, 0.3352146543738329
9, 105, 0.33963968348637635
9, 110, 0.35673491291287873
9, 115, 0.34051464517704316
9, 120, 0.36326467469748525
9, 125, 0.33480353643238137
9, 130, 0.3575466449781217
9, 135, 0.33989036548520546
9, 140, 0.34761132970711006
9, 145, 0.3482607409554637
9, 150, 0.3341797221752091
9, 155, 0.33551210455699926
9, 160, 0.36172231887700035
9, 165, 0.3641223726007673
9, 170, 0.3437974200025201
9, 175, 0.35959773589805183
9, 180, 0.3628296744083571
9, 185, 0.36216243400238457
9, 190, 0.3706192709678887
9, 195, 0.35306579165315877
9, 200, 0.3451768365347137
9, 205, 0.3513239697708438
9, 210, 0.3671383820122315
9, 215, 0.3528202099301335
9, 220, 0.358574410047796
9, 225, 0.3700581484448372
9, 230, 0.3468779186102458
9, 235, 0.3430765721057024
9, 240, 0.35749890204932955
9, 245, 0.3497321395265559
9, 250, 0.38505963153412776
11, 5, 0.31066660333010887
11, 10, 0.3172655650280002
11, 15, 0.3306604837636567
11, 20, 0.3322406264756703
11, 25, 0.3332305621759345
11, 30, 0.3508637657456307
11, 35, 0.3244916564308935
11, 40, 0.33984147598113246
11, 45, 0.3264179043414899
11, 50, 0.34349668733982575
11, 55, 0.3391874554329034
